branch_id,title,descriptions,start_datetime,end_datetime,created_at,updated_at,entry_type
3,Centre Holiday 3,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-03-03 11:24:52,2024-03-03 11:24:52,centre holiday
5,Centre Holiday 2,,2024-04-08 00:00:00,2024-04-14 23:59:59,2024-03-03 11:32:20,2024-03-03 11:57:43,centre holiday
5,Centre Holiday 3,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-03-03 11:34:17,2024-03-03 11:57:43,centre holiday
13,Centre Holiday 2,,2024-05-27 00:00:00,2024-06-02 23:59:59,2024-03-03 12:00:09,2024-03-03 12:02:26,centre holiday
13,Centre Holiday 3,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-03-03 12:00:26,2024-03-03 12:02:26,centre holiday
13,Centre Holiday 1,,2024-02-09 00:00:00,2024-02-15 23:59:59,2024-03-03 21:14:26,2024-03-03 21:14:26,centre holiday
3,Centre Holiday 1,,2024-02-09 00:00:00,2024-02-15 23:59:59,2024-03-03 21:20:27,2024-03-03 21:20:27,centre holiday
5,Centre Holiday 1,,2024-02-09 00:00:00,2024-02-15 23:59:59,2024-03-03 21:23:47,2024-03-03 21:23:47,centre holiday
9,Centre Holiday 1,,2024-02-09 00:00:00,2024-03-15 00:00:00,2024-03-04 15:21:47,2024-03-04 15:21:47,centre holiday
7,Centre Holiday 1,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-03-04 15:23:19,2024-07-30 15:57:21,centre holiday
14,Centre Holiday 3,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-03-04 15:25:31,2024-07-30 16:26:51,centre holiday
16,Centre Holiday 1,,2024-02-03 00:00:00,2024-02-09 00:00:00,2024-03-04 15:31:32,2024-03-04 15:31:32,centre holiday
25,Holiday,,2018-12-31 00:00:00,2018-12-31 23:59:59,2024-03-24 13:40:07,2024-03-24 13:40:10,public holiday
25,Holiday 1,,2019-12-31 00:00:00,2019-12-31 23:59:59,2024-03-24 13:43:38,2024-03-24 13:43:40,public holiday
25,Holiday 1,,2020-12-31 00:00:00,2020-12-31 23:59:59,2024-03-24 13:43:52,2024-03-24 13:43:55,public holiday
25,Holiday 1,,2021-12-31 00:00:00,2021-12-31 23:59:59,2024-03-24 13:44:05,2024-03-24 13:44:07,public holiday
25,Holiday 1,,2022-12-31 00:00:00,2022-12-31 23:59:59,2024-03-24 13:44:16,2024-03-24 13:44:33,public holiday
25,Holiday 1,,2023-12-31 00:00:00,2023-12-31 23:59:59,2024-03-24 13:44:25,2024-03-24 13:44:27,public holiday
25,Centre Holiday 1,,2024-02-09 00:00:00,2024-02-15 23:59:59,2024-03-24 13:47:16,2024-03-24 13:50:07,centre holiday
25,Centre Holiday 2,,2024-05-24 00:00:00,2024-05-30 23:59:59,2024-03-24 13:47:47,2024-03-24 13:50:07,centre holiday
25,Centre Holiday 3,,2024-09-06 00:00:00,2024-09-12 23:59:59,2024-03-24 13:48:28,2024-05-16 11:52:36,centre holiday
25,Centre Holiday 4,,2024-12-24 00:00:00,2024-12-31 23:59:59,2024-03-24 13:49:00,2024-03-24 13:50:07,centre holiday
11,Centre Holiday 2,,2024-05-26 00:00:00,2024-06-02 23:59:59,2024-04-05 08:47:15,2024-07-07 19:02:21,centre holiday
27,Centre Holiday 1,,2018-12-01 00:00:00,2018-12-01 23:59:59,2024-04-06 11:20:31,2024-04-06 11:20:41,centre holiday
27,Centre Holiday 1,,2018-12-01 00:00:00,2018-12-01 23:59:59,2024-04-06 11:20:56,2024-04-06 11:21:09,centre holiday
27,Centre Holiday 1,,2019-12-01 00:00:00,2019-12-01 23:59:59,2024-04-06 11:21:18,2024-04-06 11:21:20,centre holiday
27,Centre Holiday 1,,2020-12-01 00:00:00,2020-12-01 23:59:59,2024-04-06 11:21:35,2024-04-06 11:22:06,centre holiday
27,Centre Holiday 1,,2021-12-01 00:00:00,2021-12-01 23:59:59,2024-04-06 11:21:49,2024-04-06 11:21:56,centre holiday
27,Centre Holiday 1,,2022-12-01 00:00:00,2022-12-01 23:59:59,2024-04-06 11:22:17,2024-04-06 11:22:19,centre holiday
27,Centre Holiday 1,,2023-12-01 00:00:00,2023-12-01 23:59:59,2024-04-06 11:22:32,2024-04-06 11:22:35,centre holiday
27,Centre Holiday 1,,2024-02-09 00:00:00,2024-02-15 23:59:59,2024-04-06 11:23:20,2024-04-06 12:15:17,centre holiday
27,Centre Holiday 2,,2024-05-26 00:00:00,2024-06-02 23:59:59,2024-04-06 11:23:33,2024-04-06 12:15:17,centre holiday
27,Centre Holiday 3,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-04-06 12:06:47,2024-04-06 12:15:17,centre holiday
3,Labour Day,,2024-05-01 00:00:00,2024-05-01 23:59:59,2024-04-27 00:12:51,2024-04-27 00:47:41,public holiday
5,Labour Day,,2024-05-01 00:00:00,2024-05-01 23:59:59,2024-04-27 00:26:08,2024-04-27 00:32:34,public holiday
28,Holiday 1,,2018-12-31 00:00:00,2018-12-31 23:59:59,2024-06-12 14:38:07,2024-06-12 14:38:10,public holiday
28,Holiday 1,,2019-12-31 00:00:00,2019-12-31 23:59:59,2024-06-12 14:39:42,2024-06-12 14:39:47,public holiday
28,Holiday 1,,2020-12-31 00:00:00,2020-12-31 23:59:59,2024-06-12 14:40:16,2024-06-12 14:40:24,public holiday
28,Holiday 1,,2021-12-31 00:00:00,2021-12-31 23:59:59,2024-06-12 14:40:45,2024-06-12 14:40:54,public holiday
28,Holiday 1,,2022-12-31 00:00:00,2022-12-31 23:59:59,2024-06-12 14:41:41,2024-06-12 14:41:45,public holiday
28,Holiday 1,,2023-12-31 00:00:00,2023-12-31 23:59:59,2024-06-12 14:42:13,2024-06-12 14:42:20,public holiday
28,Holiday 1,,2024-02-09 00:00:00,2024-02-15 23:59:59,2024-06-12 14:43:24,2024-06-22 13:52:15,public holiday
28,Holiday 2,,2024-04-08 00:00:00,2024-04-14 23:59:59,2024-06-12 14:43:48,2024-06-22 13:52:15,public holiday
28,Holiday 3,,2024-12-22 00:00:00,2024-12-31 23:59:59,2024-06-12 14:44:55,2024-06-22 13:52:15,public holiday
4,Holiday 3,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-06-22 10:25:16,2024-07-30 15:48:27,public holiday
4,Centre Holiday 2,,2025-03-31 00:00:00,2025-04-06 23:59:59,2024-06-22 12:29:35,2024-11-02 21:19:35,centre holiday
28,Holiday 4,,2024-07-01 00:00:00,2024-07-07 23:59:59,2024-06-22 13:51:28,2024-06-22 13:52:15,public holiday
28,Holiday 1,,2025-01-28 00:00:00,2025-02-03 23:59:59,2024-06-22 13:53:06,2024-06-22 13:53:16,public holiday
2,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 18:23:40,2024-11-14 09:56:08,centre holiday
3,Holiday 1,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 18:31:01,2024-10-29 14:02:28,public holiday
5,Holiday 1,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 18:35:13,2024-11-05 14:57:21,public holiday
6,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 18:39:06,2024-11-12 09:10:42,centre holiday
7,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 18:47:31,2024-11-12 09:59:24,centre holiday
8,Holiday 1,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 18:51:22,2024-11-08 12:08:07,public holiday
9,Holiday 1,,2025-01-28 00:00:00,2025-02-03 23:59:59,2024-07-07 18:58:19,2024-07-07 18:58:24,public holiday
11,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 19:02:18,2024-11-12 10:11:38,centre holiday
13,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 19:17:32,2024-11-18 14:54:54,centre holiday
14,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 19:29:03,2024-12-10 13:52:03,centre holiday
16,Holiday 1,,2025-01-28 00:00:00,2025-02-03 23:59:59,2024-07-07 19:32:01,2024-07-07 19:32:04,public holiday
17,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 19:34:45,2024-11-13 10:44:37,centre holiday
18,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 19:51:32,2024-12-10 14:02:11,centre holiday
19,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 19:54:46,2024-11-14 09:52:51,centre holiday
20,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 19:57:50,2024-12-10 14:12:03,centre holiday
21,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 20:01:57,2024-12-10 14:05:11,centre holiday
22,Holiday 1,,2025-01-28 00:00:00,2025-02-03 23:59:59,2024-07-07 20:08:44,2024-07-07 20:08:56,public holiday
23,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-07 20:11:21,2024-11-14 15:57:04,centre holiday
24,Holiday 1,,2025-01-28 00:00:00,2025-02-03 23:59:59,2024-07-07 22:31:39,2024-07-07 22:31:41,public holiday
25,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-07-08 00:28:07,2024-11-14 16:51:47,centre holiday
1,test,,2024-09-07 00:00:00,2024-09-13 23:59:59,2024-07-23 14:40:32,2024-07-23 14:42:44,public holiday
1,wertwer,,2024-09-07 00:00:00,2024-09-13 23:59:59,2024-07-23 14:44:04,2024-07-23 14:44:04,public holiday
1,New Year,,2025-01-01 00:00:00,2025-01-01 23:59:59,2024-07-29 10:19:43,2024-07-30 16:14:04,public holiday
1,New Year,,2026-01-01 00:00:00,2026-01-01 23:59:59,2024-07-30 16:01:57,2024-07-30 16:02:09,public holiday
11,Centre Holiday 3,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-07-30 16:10:21,2024-07-30 16:10:21,centre holiday
29,Centre Holiday 1,,2018-12-31 00:00:00,2018-12-31 23:59:59,2024-08-01 09:57:26,2024-08-01 09:57:29,centre holiday
29,Centre Holiday 1,,2019-01-31 00:00:00,2019-01-31 23:59:59,2024-08-01 09:58:02,2024-08-01 09:58:06,centre holiday
29,Centre Holiday 1,,2020-12-31 00:00:00,2020-12-31 23:59:59,2024-08-01 09:58:26,2024-08-01 09:58:30,centre holiday
29,Centre Holiday 1,,2021-12-31 00:00:00,2021-12-31 23:59:59,2024-08-01 09:58:43,2024-08-01 09:58:47,centre holiday
29,Centre Holiday 1,,2022-12-31 00:00:00,2022-12-31 23:59:59,2024-08-01 09:59:01,2024-08-01 09:59:11,centre holiday
29,Centre Holiday 1,,2023-12-31 00:00:00,2023-12-31 23:59:59,2024-08-01 09:59:49,2024-08-01 10:00:05,centre holiday
29,Centre Holiday 1,,2024-02-09 00:00:00,2024-02-15 23:59:59,2024-08-01 10:00:38,2024-08-01 10:03:54,centre holiday
29,Centre Holiday 2,,2024-04-08 00:00:00,2024-04-14 23:59:59,2024-08-01 10:01:06,2024-08-01 10:03:54,centre holiday
29,Centre Holiday 3,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-08-01 10:02:38,2024-08-01 10:03:54,centre holiday
30,New Year,,2018-12-31 00:00:00,2018-12-31 23:59:59,2024-08-12 21:12:59,2024-08-12 21:13:14,public holiday
30,New Year,,2019-12-31 00:00:00,2019-12-31 23:59:59,2024-08-12 21:13:36,2024-08-12 21:13:40,public holiday
30,New Year,,2020-12-31 00:00:00,2020-12-31 23:59:59,2024-08-12 21:14:07,2024-08-12 21:15:00,public holiday
30,New Year,,2021-12-31 00:00:00,2021-12-31 23:59:59,2024-08-12 21:15:25,2024-08-12 21:15:30,public holiday
30,New Year,,2022-12-31 00:00:00,2022-12-31 23:59:59,2024-08-12 21:16:03,2024-08-12 21:16:08,public holiday
30,New Year,,2023-12-31 00:00:00,2023-12-31 23:59:59,2024-08-12 21:16:33,2024-08-12 21:16:38,public holiday
30,Centre Holiday 3,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-08-12 21:17:45,2024-08-12 21:18:28,centre holiday
30,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-08-12 21:23:48,2024-11-14 17:07:41,centre holiday
29,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-08-13 09:45:29,2024-11-15 10:39:54,centre holiday
31,Centre Holiday,,2018-12-25 00:00:00,2018-12-25 23:59:59,2024-09-09 12:13:50,2024-09-09 12:13:55,centre holiday
31,Centre Holiday,,2019-12-25 00:00:00,2019-12-25 23:59:59,2024-09-09 12:14:19,2024-09-09 12:14:23,centre holiday
31,Centre Holiday,,2020-12-25 00:00:00,2020-12-25 23:59:59,2024-09-09 12:14:40,2024-09-09 12:14:44,centre holiday
31,Centre Holiday,,2021-12-25 00:00:00,2021-12-25 23:59:59,2024-09-09 12:15:06,2024-09-09 12:15:12,centre holiday
31,Centre Holiday,,2022-12-25 00:00:00,2022-12-25 23:59:59,2024-09-09 12:15:30,2024-09-09 12:15:37,centre holiday
31,Centre Holiday,,2023-12-25 00:00:00,2023-12-25 23:59:59,2024-09-09 12:16:05,2024-09-09 12:16:10,centre holiday
31,Centre Holiday,,2024-04-08 00:00:00,2024-04-14 23:59:59,2024-09-09 12:17:15,2024-09-09 14:20:03,centre holiday
31,Malaysia Day,,2024-09-16 00:00:00,2024-09-16 23:59:59,2024-09-09 12:17:36,2024-09-09 14:31:13,public holiday
31,Centre Holiday,,2024-12-01 00:00:00,2024-12-14 23:59:59,2024-09-09 12:19:28,2024-09-09 14:20:03,centre holiday
31,Merry Christmas,,2024-12-25 00:00:00,2024-12-25 23:59:59,2024-09-09 12:20:22,2024-09-09 14:33:42,public holiday
31,Centre Holiday,,2024-12-30 00:00:00,2024-12-31 23:59:59,2024-09-09 12:22:59,2024-09-10 09:23:45,centre holiday
31,Hari Merdeka,,2024-08-31 00:00:00,2024-08-31 23:59:59,2024-09-09 14:21:46,2024-09-09 14:32:14,public holiday
31,New  Year,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-09-09 14:22:54,2024-09-19 19:57:27,public holiday
32,Centre Holiday,,2018-12-31 00:00:00,2018-12-31 23:59:59,2024-09-17 09:21:02,2024-09-17 09:21:05,centre holiday
32,Centre Holiday,,2019-12-31 00:00:00,2019-12-31 23:59:59,2024-09-17 09:21:34,2024-09-17 09:21:39,centre holiday
32,Centre Holiday,,2020-12-31 00:00:00,2020-12-31 23:59:59,2024-09-17 09:22:01,2024-09-17 09:22:05,centre holiday
32,Centre Holiday,,2021-12-31 00:00:00,2021-12-31 23:59:59,2024-09-17 09:22:34,2024-09-17 09:22:36,centre holiday
32,Centre Holiday,,2022-12-31 00:00:00,2022-12-31 23:59:59,2024-09-17 09:22:58,2024-09-17 09:23:03,centre holiday
32,Centre Holiday,,2023-12-31 00:00:00,2023-12-31 23:59:59,2024-09-17 09:23:25,2024-09-17 09:23:29,centre holiday
32,Centre Holiday,,2024-12-16 00:00:00,2024-12-31 23:59:59,2024-09-17 09:24:36,2024-09-17 09:24:45,centre holiday
2,Centre Holiday,,2025-02-03 00:00:00,2025-02-09 23:59:59,2024-09-19 19:54:52,2024-11-14 13:11:27,centre holiday
32,Centre Holiday,,2025-01-20 00:00:00,2025-01-26 23:59:59,2024-09-19 19:58:22,2024-11-14 19:41:12,centre holiday
3,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-09-19 20:00:24,2024-09-19 20:00:24,centre holiday
4,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-09-19 20:02:28,2024-11-02 21:16:44,centre holiday
5,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-09-19 20:06:17,2024-09-19 20:06:17,centre holiday
6,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-09-19 21:30:20,2024-09-19 21:30:20,centre holiday
7,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-09-19 21:31:45,2024-09-19 21:31:45,centre holiday
8,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-09-20 09:25:35,2024-11-12 13:59:30,centre holiday
11,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-09-20 09:27:48,2024-09-20 09:27:48,centre holiday
13,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-09-20 09:29:14,2024-09-20 09:29:14,centre holiday
14,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-09-20 09:30:42,2024-12-10 13:49:29,centre holiday
17,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-09-20 09:34:32,2024-11-13 10:48:08,centre holiday
18,Centre Holiday,,2025-02-24 00:00:00,2025-03-02 23:59:59,2024-09-20 09:36:00,2024-12-12 10:18:49,centre holiday
19,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-09-20 09:36:44,2024-11-14 09:49:15,centre holiday
20,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-09-20 09:38:07,2024-12-12 10:28:01,centre holiday
21,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-09-20 09:42:37,2024-12-12 10:29:33,centre holiday
23,Centre Holiday,,2025-03-31 00:00:00,2025-04-06 23:59:59,2024-09-20 09:50:38,2024-11-14 16:01:24,centre holiday
25,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-09-20 18:42:41,2024-11-14 16:56:14,centre holiday
27,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-09-20 18:43:13,2024-11-14 17:00:00,centre holiday
29,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-09-20 18:44:16,2024-09-20 18:44:16,centre holiday
19,Centre Holiday,,2024-09-13 00:00:00,2024-09-19 23:59:59,2024-09-24 09:04:54,2024-09-24 09:04:54,centre holiday
30,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-10-01 11:51:54,2024-11-15 10:15:35,centre holiday
3,Centre Holiday,,2025-05-26 00:00:00,2025-06-01 23:59:59,2024-10-29 13:56:03,2024-10-29 13:56:03,centre holiday
3,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-10-29 13:57:28,2024-10-29 13:57:28,centre holiday
3,Public Holiday,,2025-05-01 00:00:00,2025-05-01 23:59:59,2024-11-12 08:57:38,2024-11-12 08:57:38,public holiday
3,Public Holiday,,2025-04-01 00:00:00,2025-04-01 23:59:59,2024-11-02 20:55:07,2024-11-12 08:55:38,public holiday
3,Public Holiday,,2025-03-31 00:00:00,2025-03-31 23:59:59,2024-11-02 20:57:29,2024-11-02 20:59:07,public holiday
3,Public Holiday,,2025-02-01 00:00:00,2025-02-01 23:59:59,2024-11-02 20:59:07,2024-11-12 08:53:23,public holiday
3,Public Holiday,,2025-01-29 00:00:00,2025-01-30 23:59:59,2024-11-02 21:02:14,2024-11-12 08:50:23,public holiday
4,Public Holiday,,2025-01-01 00:00:00,2025-01-01 23:59:59,2024-11-02 20:02:02,2024-11-12 09:01:03,public holiday
4,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-02 20:02:02,2024-11-02 20:02:02,centre holiday
4,Public Holiday,,2025-10-20 00:00:00,2025-10-20 23:59:59,2024-11-02 20:02:02,2024-11-12 09:30:57,public holiday
4,Public Holiday,,2025-12-11 00:00:00,2025-12-11 23:59:59,2024-11-02 20:02:02,2024-11-12 09:23:02,public holiday
4,Public Holiday,,2025-01-29 00:00:00,2025-01-30 23:59:59,2024-11-05 09:39:15,2024-11-12 09:08:14,public holiday
4,Public Holiday,,2025-03-31 00:00:00,2025-04-01 23:59:59,2024-11-05 09:42:54,2024-11-12 09:16:30,public holiday
4,Public Holiday,,2025-05-01 00:00:00,2025-05-01 23:59:59,2024-11-05 10:06:05,2024-11-05 10:07:47,public holiday
4,Centre Holiday,,2025-09-15 00:00:00,2025-09-21 23:59:59,2024-11-05 10:07:47,2024-11-12 09:50:02,centre holiday
5,Public Holiday,,2025-01-01 00:00:00,2025-01-01 23:59:59,2024-11-05 14:59:48,2024-11-12 10:45:15,public holiday
5,Public Holiday,,2025-01-29 00:00:00,2025-01-30 23:59:59,2024-11-05 15:01:49,2024-11-12 12:33:15,public holiday
5,Public Holiday,,2025-03-31 00:00:00,2025-04-01 23:59:59,2024-11-05 15:18:18,2024-11-05 15:20:38,public holiday
5,Public Holiday,,2025-05-01 00:00:00,2025-05-01 23:59:59,2024-11-05 15:20:38,2024-11-12 11:31:06,public holiday
5,Public Holiday,,2025-03-31 00:00:00,2025-04-01 23:59:59,2024-11-08 11:47:24,2024-11-12 11:45:44,public holiday
5,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-11-08 12:02:02,2024-11-08 12:02:02,centre holiday
5,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-08 12:02:02,2024-11-08 12:02:02,centre holiday
8,Public Holiday,,2025-01-01 00:00:00,2025-01-01 23:59:59,2024-11-08 13:38:09,2024-11-12 14:17:55,public holiday
8,Centre Holiday,,2025-01-01 00:00:00,2025-01-05 23:59:59,2024-11-11 15:44:10,2024-11-12 17:31:44,centre holiday
8,Public Holiday,,2025-02-01 00:00:00,2025-02-01 23:59:59,2024-11-11 15:46:00,2024-11-12 17:11:41,public holiday
8,Public Holiday,,2025-03-31 00:00:00,2025-04-01 23:59:59,2024-11-11 15:47:18,2024-11-12 16:37:21,public holiday
6,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-11-12 09:02:02,2024-11-12 09:02:02,centre holiday
6,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-12 09:02:02,2024-11-12 09:02:02,centre holiday
7,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-11-12 09:02:02,2024-11-12 09:02:02,centre holiday
7,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-12 09:02:02,2024-11-12 09:02:02,centre holiday
11,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-11-12 09:02:02,2024-11-12 09:02:02,centre holiday
11,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-12 09:02:02,2024-11-12 09:02:02,centre holiday
8,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-11-12 18:10:14,2024-11-12 18:10:14,centre holiday
8,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-12 18:44:41,2024-11-12 18:44:41,centre holiday
17,Centre Holiday,,2025-09-15 00:00:00,2025-09-21 23:59:59,2024-11-14 09:02:02,2024-11-14 09:02:02,centre holiday
17,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-14 09:02:02,2024-11-14 09:02:02,centre holiday
19,Centre Holiday,,2025-09-08 00:00:00,2025-09-14 23:59:59,2024-11-14 09:12:02,2024-11-14 09:12:02,centre holiday
19,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-14 09:12:02,2024-11-14 09:12:02,centre holiday
2,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-14 09:12:02,2024-11-14 09:12:02,centre holiday
2,Centre Holiday,,2025-03-31 00:00:00,2025-04-06 23:59:59,2024-11-14 15:43:57,2024-11-14 15:43:57,centre holiday
23,Centre Holiday,,2025-09-15 00:00:00,2025-09-21 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
23,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
25,Centre Holiday,,2025-05-26 00:00:00,2025-06-01 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
25,Centre Holiday,,2025-09-08 00:00:00,2025-09-14 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
25,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
27,Centre Holiday,,2025-07-28 00:00:00,2025-08-03 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
27,Centre Holiday,,2025-12-15 00:00:00,2025-12-21 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
27,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
30,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
30,Centre Holiday,,2025-10-13 00:00:00,2025-10-19 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
30,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-14 15:12:02,2024-11-14 15:12:02,centre holiday
31,Centre Holiday,,2025-06-02 00:00:00,2025-06-06 23:59:59,2024-11-15 10:12:20,2024-11-15 10:12:20,centre holiday
32,Centre Holiday,,2025-05-26 00:00:00,2025-06-01 23:59:59,2024-11-15 09:02:02,2024-11-15 09:02:02,centre holiday
32,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-15 09:02:02,2024-11-15 09:02:02,centre holiday
32,Centre Holiday,,2025-01-27 00:00:00,2025-02-02 23:59:59,2024-11-15 10:33:19,2024-11-15 10:33:19,centre holiday
31,Centre Holiday,,2025-09-01 00:00:00,2025-09-07 23:59:59,2024-11-15 09:02:02,2024-11-15 09:02:02,centre holiday
31,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-15 09:02:02,2024-11-15 09:02:02,centre holiday
29,Centre Holiday,,2025-06-02 00:00:00,2025-06-06 23:59:59,2024-11-15 09:02:02,2024-11-15 09:02:02,centre holiday
29,Centre Holiday,,2025-12-22 00:00:00,2025-12-31 23:59:59,2024-11-15 09:02:02,2024-11-15 09:02:02,centre holiday
33,Centre Holiday 1,,2018-12-31 00:00:00,2018-12-31 23:59:59,2024-11-18 08:04:24,2024-11-18 08:04:27,centre holiday
33,Centre Holiday 1,,2019-12-31 00:00:00,2019-12-31 23:59:59,2024-11-18 08:05:36,2024-11-18 08:05:38,centre holiday
33,Centre Holiday 1,,2020-12-31 00:00:00,2020-12-31 23:59:59,2024-11-18 08:05:55,2024-11-18 08:06:02,centre holiday
33,Centre Holiday 1,,2021-12-31 00:00:00,2021-12-31 23:59:59,2024-11-18 08:06:17,2024-11-18 08:06:20,centre holiday
33,Centre Holiday,,2022-12-31 00:00:00,2022-12-31 23:59:59,2024-11-18 08:06:41,2024-11-18 08:06:45,centre holiday
33,Centre Holiday 1,,2023-12-31 00:00:00,2023-12-31 23:59:59,2024-11-18 08:07:02,2024-11-18 08:07:07,centre holiday
33,Centre Holiday 1,,2024-02-08 00:00:00,2024-02-14 23:59:59,2024-11-18 08:07:42,2024-11-18 08:20:49,centre holiday
33,Centre Holiday 2,,2024-05-26 00:00:00,2024-06-01 23:59:59,2024-11-18 08:09:25,2024-11-18 08:20:49,centre holiday
33,Centre Holiday 3,,2024-11-10 00:00:00,2024-11-16 23:59:59,2024-11-18 08:09:56,2024-11-18 08:20:49,centre holiday
33,Centre Holiday 4,,2024-12-22 00:00:00,2024-12-31 23:59:59,2024-11-18 08:10:46,2024-11-18 08:20:49,centre holiday
13,Centre Holiday,,2025-06-02 00:00:00,2025-06-08 23:59:59,2024-11-18 15:02:53,2024-11-18 15:02:53,centre holiday
